"","gene_name","gene_description","log2_fold_change","p_value","sample_type","data_source","ENSEMBL_ID","Present.in.the.16p11.2.Region"
"6146","MCM3","minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:6945]",-0.177055623,0.831007116,"cortical organoid","Urresti et al. 2021","ENSG00000112118","No"
"6147","AP2A2","adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:562]",-0.159462198,0.886973971,"cortical organoid","Urresti et al. 2021","ENSG00000183020","No"
"6148","EIF5A","eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:3300]",0.006732607,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000132507","No"
"6149","TMEM74B","transmembrane protein 74B [Source:HGNC Symbol;Acc:15893]",-0.187825155,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000125895","No"
"6150","SNHG8","small nucleolar RNA host gene 8 (non-protein coding) [Source:HGNC Symbol;Acc:33098]",0.194568115,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000269893","No"
"6151","ANXA11","annexin A11 [Source:HGNC Symbol;Acc:535]",0.490044819,0.656148205,"cortical organoid","Urresti et al. 2021","ENSG00000122359","No"
"6152","C14orf80","chromosome 14 open reading frame 80 [Source:HGNC Symbol;Acc:20127]",0.017018935,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000185347","No"
"6153","PRPS1","phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:9462]",-0.04831923,0.970164295,"cortical organoid","Urresti et al. 2021","ENSG00000147224","No"
"6154","CHL1","cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:1939]",1.812726368,0.876556979,"cortical organoid","Urresti et al. 2021","ENSG00000134121","No"
"6155","PPA2","pyrophosphatase (inorganic) 2 [Source:HGNC Symbol;Acc:28883]",-0.023720043,0.991082891,"cortical organoid","Urresti et al. 2021","ENSG00000138777","No"
"6156","RPUSD1","RNA pseudouridylate synthase domain containing 1 [Source:HGNC Symbol;Acc:14173]",-0.142622479,0.919511524,"cortical organoid","Urresti et al. 2021","ENSG00000007376","No"
"6157","MANSC1","MANSC domain containing 1 [Source:HGNC Symbol;Acc:25505]",0.18276114,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000111261","No"
"6158","PNN","pinin, desmosome associated protein [Source:HGNC Symbol;Acc:9162]",0.060186531,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000100941","No"
"6159","SRGAP3","SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:19744]",-0.027154755,0.99391528,"cortical organoid","Urresti et al. 2021","ENSG00000196220","No"
"6160","AIDA","axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:25761]",0.076360124,0.959069158,"cortical organoid","Urresti et al. 2021","ENSG00000186063","No"
"6161","ZNF655","zinc finger protein 655 [Source:HGNC Symbol;Acc:30899]",0.029519741,0.985569596,"cortical organoid","Urresti et al. 2021","ENSG00000197343","No"
"6162","IFI27","interferon, alpha-inducible protein 27 [Source:HGNC Symbol;Acc:5397]",0.31490014,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000165949","No"
"6163","CCP110","centriolar coiled coil protein 110kDa [Source:HGNC Symbol;Acc:24342]",0.065359453,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000103540","No"
"6164","COX10-AS1","COX10 antisense RNA 1 [Source:HGNC Symbol;Acc:38873]",-0.045920252,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000236088","No"
"6165","IPO11","importin 11 [Source:HGNC Symbol;Acc:20628]",0.004299291,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000086200","No"
"6166","SVOP","SV2 related protein homolog (rat) [Source:HGNC Symbol;Acc:25417]",-0.18573634,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000166111","No"
"6167","DNAJC17","DnaJ (Hsp40) homolog, subfamily C, member 17 [Source:HGNC Symbol;Acc:25556]",-0.045831922,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000104129","No"
"6168","HIST1H2BI","histone cluster 1, H2bi [Source:HGNC Symbol;Acc:4756]",-0.400710036,0.809749324,"cortical organoid","Urresti et al. 2021","ENSG00000168242","No"
"6169","NME2","NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:7850]",-0.240588637,0.922035779,"cortical organoid","Urresti et al. 2021","ENSG00000011052","No"
"6170","RECK","reversion-inducing-cysteine-rich protein with kazal motifs [Source:HGNC Symbol;Acc:11345]",0.244648806,0.863868574,"cortical organoid","Urresti et al. 2021","ENSG00000122707","No"
"6171","ARL8B","ADP-ribosylation factor-like 8B [Source:HGNC Symbol;Acc:25564]",-0.0412979,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000134108","No"
"6172","NDUFAF4","NADH dehydrogenase (ubiquinone) complex I, assembly factor 4 [Source:HGNC Symbol;Acc:21034]",0.30853031,0.505797385,"cortical organoid","Urresti et al. 2021","ENSG00000123545","No"
"6173","NAA60","N-alpha-acetyltransferase 60  [Source:RefSeq peptide;Acc:NP_001077069]",0.723016349,0.905767708,"cortical organoid","Urresti et al. 2021","ENSG00000262621","No"
"6174","BOLA3-AS1","BOLA3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:42922]",-0.060729863,0.957602448,"cortical organoid","Urresti et al. 2021","ENSG00000225439","No"
"6175","USP1","ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:12607]",0.00973892,0.997125235,"cortical organoid","Urresti et al. 2021","ENSG00000162607","No"
"6176","SMPD4","sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) [Source:HGNC Symbol;Acc:32949]",-0.04773858,0.97308564,"cortical organoid","Urresti et al. 2021","ENSG00000136699","No"
"6177","HIST1H2BE","histone cluster 1, H2be [Source:HGNC Symbol;Acc:4753]",0.023965893,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000197697","No"
"6178","INTS2","integrator complex subunit 2 [Source:HGNC Symbol;Acc:29241]",-0.009479928,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000108506","No"
"6179","PSMC3IP","PSMC3 interacting protein [Source:HGNC Symbol;Acc:17928]",0.094477624,0.951723022,"cortical organoid","Urresti et al. 2021","ENSG00000131470","No"
"6180","UBOX5","U-box domain containing 5 [Source:HGNC Symbol;Acc:17777]",-0.079281922,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000185019","No"
"6181","HCFC1","host cell factor C1 (VP16-accessory protein) [Source:HGNC Symbol;Acc:4839]",-0.043550973,0.985857861,"cortical organoid","Urresti et al. 2021","ENSG00000172534","No"
"6182","TMEM151B","transmembrane protein 151B [Source:HGNC Symbol;Acc:21315]",-0.051314663,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000178233","No"
"6183","B9D2","B9 protein domain 2 [Source:HGNC Symbol;Acc:28636]",-0.201534506,0.941640147,"cortical organoid","Urresti et al. 2021","ENSG00000123810","No"
"6184","ARHGAP1","Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:673]",-0.015203426,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000175220","No"
"6185","CERCAM","cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:23723]",-0.146088443,0.91565484,"cortical organoid","Urresti et al. 2021","ENSG00000167123","No"
"6186","UNC5A","unc-5 homolog A (C. elegans) [Source:HGNC Symbol;Acc:12567]",-0.149492264,0.962125059,"cortical organoid","Urresti et al. 2021","ENSG00000113763","No"
"6187","MEN1","multiple endocrine neoplasia I [Source:HGNC Symbol;Acc:7010]",-0.111519474,0.867049109,"cortical organoid","Urresti et al. 2021","ENSG00000133895","No"
"6188","SGMS1","sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:29799]",-0.069450146,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000198964","No"
"6189","RP3-326L13.3","",2.767993072,0.687705486,"cortical organoid","Urresti et al. 2021","ENSG00000272294","No"
"6190","MRS2","MRS2 magnesium transporter [Source:HGNC Symbol;Acc:13785]",0.263916509,0.822829663,"cortical organoid","Urresti et al. 2021","ENSG00000124532","No"
"6191","PCDHB11","protocadherin beta 11 [Source:HGNC Symbol;Acc:8682]",0.24486463,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000197479","No"
"6192","GNB1","guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:4396]",-0.024836023,0.979998899,"cortical organoid","Urresti et al. 2021","ENSG00000078369","No"
"6193","RMRP","RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:10031]",0.086308164,0.976834454,"cortical organoid","Urresti et al. 2021","ENSG00000269900","No"
"6194","CMPK2","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial [Source:HGNC Symbol;Acc:27015]",0.432492151,0.724300115,"cortical organoid","Urresti et al. 2021","ENSG00000134326","No"
"6195","FYTTD1","forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:25407]",-0.028105182,0.97308564,"cortical organoid","Urresti et al. 2021","ENSG00000122068","No"
"6196","DDX3X","DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked [Source:HGNC Symbol;Acc:2745]",-0.067787064,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000215301","No"
"6197","PABPC4","poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:8557]",0.097818354,0.877023214,"cortical organoid","Urresti et al. 2021","ENSG00000090621","No"
"6198","MTUS1","microtubule associated tumor suppressor 1 [Source:HGNC Symbol;Acc:29789]",0.05305785,0.990749117,"cortical organoid","Urresti et al. 2021","ENSG00000129422","No"
"6199","HSPA14","heat shock 70kDa protein 14 [Source:HGNC Symbol;Acc:29526]",-0.073737542,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000187522","No"
"6200","SNX11","sorting nexin 11 [Source:HGNC Symbol;Acc:14975]",0.014237614,0.995537101,"cortical organoid","Urresti et al. 2021","ENSG00000002919","No"
"6201","TSNARE1","t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:26437]",-0.005942077,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000171045","No"
"6202","SRP68","signal recognition particle 68kDa [Source:HGNC Symbol;Acc:11302]",0.034500966,0.989010207,"cortical organoid","Urresti et al. 2021","ENSG00000167881","No"
"6203","MAFK","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog K [Source:HGNC Symbol;Acc:6782]",0.027030224,0.99391528,"cortical organoid","Urresti et al. 2021","ENSG00000198517","No"
"6204","PBRM1","polybromo 1 [Source:HGNC Symbol;Acc:30064]",-0.054267985,0.938063373,"cortical organoid","Urresti et al. 2021","ENSG00000163939","No"
"6205","GOLPH3L","golgi phosphoprotein 3-like [Source:HGNC Symbol;Acc:24882]",-0.036676785,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000143457","No"
"6206","UBE2Q2P2","ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 2 [Source:HGNC Symbol;Acc:37440]",0.642731493,0.747187196,"cortical organoid","Urresti et al. 2021","ENSG00000225273","No"
"6207","AKAP3","A kinase (PRKA) anchor protein 3 [Source:HGNC Symbol;Acc:373]",-0.223084799,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000111254","No"
"6208","LAP3","leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:18449]",-0.027254717,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000002549","No"
"6209","COX16","COX16 cytochrome c oxidase assembly homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20213]",-0.051492496,0.965564427,"cortical organoid","Urresti et al. 2021","ENSG00000133983","No"
"6210","MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1 [Source:HGNC Symbol;Acc:7134]",-0.140839263,0.919279431,"cortical organoid","Urresti et al. 2021","ENSG00000130382","No"
"6211","EYA2","eyes absent homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:3520]",0.223270074,0.966104446,"cortical organoid","Urresti et al. 2021","ENSG00000064655","No"
"6212","COPS7B","COP9 signalosome subunit 7B [Source:HGNC Symbol;Acc:16760]",0.094111997,0.891487852,"cortical organoid","Urresti et al. 2021","ENSG00000144524","No"
"6213","ATRN","attractin [Source:HGNC Symbol;Acc:885]",-0.074654005,0.932125149,"cortical organoid","Urresti et al. 2021","ENSG00000088812","No"
"6214","DLC1","deleted in liver cancer 1 [Source:HGNC Symbol;Acc:2897]",0.530951265,0.796478379,"cortical organoid","Urresti et al. 2021","ENSG00000164741","No"
"6215","NUAK2","NUAK family, SNF1-like kinase, 2 [Source:HGNC Symbol;Acc:29558]",-0.030507914,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000163545","No"
"6216","TMPRSS5","transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]",0.18084799,0.955877145,"cortical organoid","Urresti et al. 2021","ENSG00000166682","No"
"6217","SLC16A9","solute carrier family 16, member 9 [Source:HGNC Symbol;Acc:23520]",-0.283723778,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000165449","No"
"6218","GABRA1","gamma-aminobutyric acid (GABA) A receptor, alpha 1 [Source:HGNC Symbol;Acc:4075]",-0.386802976,0.948683508,"cortical organoid","Urresti et al. 2021","ENSG00000022355","No"
"6219","CCDC85C","coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:35459]",-0.196233414,0.656004893,"cortical organoid","Urresti et al. 2021","ENSG00000205476","No"
"6220","CA10","carbonic anhydrase X [Source:HGNC Symbol;Acc:1369]",1.011950039,0.394993919,"cortical organoid","Urresti et al. 2021","ENSG00000154975","No"
"6221","YJEFN3","YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:24785]",-0.073969638,0.98693441,"cortical organoid","Urresti et al. 2021","ENSG00000250067","No"
"6222","ANK3","ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:494]",-0.046456103,0.984506152,"cortical organoid","Urresti et al. 2021","ENSG00000151150","No"
"6223","GPR61","G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:13300]",-0.190186878,0.922035779,"cortical organoid","Urresti et al. 2021","ENSG00000156097","No"
"6224","MALSU1","mitochondrial assembly of ribosomal large subunit 1 [Source:HGNC Symbol;Acc:21721]",0.039408645,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000156928","No"
"6225","CCDC149","coiled-coil domain containing 149 [Source:HGNC Symbol;Acc:25405]",0.130633759,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000181982","No"
"6226","PPAN","peter pan homolog (Drosophila) [Source:HGNC Symbol;Acc:9227]",0.087512768,0.948683508,"cortical organoid","Urresti et al. 2021","ENSG00000130810","No"
"6227","SLC30A1","solute carrier family 30 (zinc transporter), member 1 [Source:HGNC Symbol;Acc:11012]",0.142049198,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000170385","No"
"6228","CDK9","cyclin-dependent kinase 9 [Source:HGNC Symbol;Acc:1780]",-0.04274075,0.984506152,"cortical organoid","Urresti et al. 2021","ENSG00000136807","No"
"6229","SSX2IP","synovial sarcoma, X breakpoint 2 interacting protein [Source:HGNC Symbol;Acc:16509]",-0.060046573,0.985195189,"cortical organoid","Urresti et al. 2021","ENSG00000117155","No"
"6230","NUP54","nucleoporin 54kDa [Source:HGNC Symbol;Acc:17359]",0.11719498,0.798448416,"cortical organoid","Urresti et al. 2021","ENSG00000138750","No"
"6231","RP11-277L2.5","",0.171289738,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000269614","No"
"6232","OIP5-AS1","OIP5 antisense RNA 1 [Source:HGNC Symbol;Acc:43563]",0.060327768,0.968533684,"cortical organoid","Urresti et al. 2021","ENSG00000247556","No"
"6233","VRK3","vaccinia related kinase 3 [Source:HGNC Symbol;Acc:18996]",-0.060968611,0.964318892,"cortical organoid","Urresti et al. 2021","ENSG00000105053","No"
"6234","VMA21","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:22082]",0.009484217,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000160131","No"
"6235","RP4-717I23.3","",-0.291321438,0.891039084,"cortical organoid","Urresti et al. 2021","ENSG00000223745","No"
"6236","F11R","F11 receptor [Source:HGNC Symbol;Acc:14685]",-0.084333017,0.984926488,"cortical organoid","Urresti et al. 2021","ENSG00000158769","No"
"6237","CENPA","centromere protein A [Source:HGNC Symbol;Acc:1851]",0.280097611,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000115163","No"
"6238","SNX25","sorting nexin 25 [Source:HGNC Symbol;Acc:21883]",-0.218949596,0.829110495,"cortical organoid","Urresti et al. 2021","ENSG00000109762","No"
"6239","LACTB2","lactamase, beta 2 [Source:HGNC Symbol;Acc:18512]",-0.002700048,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000147592","No"
"6240","PELP1","proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:30134]",-0.124410439,0.901712446,"cortical organoid","Urresti et al. 2021","ENSG00000141456","No"
"6241","MRPS5","mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:14498]",-0.097369883,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000144029","No"
"6242","ZNF582-AS1","ZNF582 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:25213]",0.275297746,0.9316547,"cortical organoid","Urresti et al. 2021","ENSG00000267454","No"
"6243","TMEM9","transmembrane protein 9 [Source:HGNC Symbol;Acc:18823]",-0.278694094,0.50099816,"cortical organoid","Urresti et al. 2021","ENSG00000116857","No"
"6244","ARL6IP1","ADP-ribosylation factor-like 6 interacting protein 1 [Source:HGNC Symbol;Acc:697]",0.115234041,0.868513916,"cortical organoid","Urresti et al. 2021","ENSG00000170540","No"
"6245","KIAA0513","KIAA0513 [Source:HGNC Symbol;Acc:29058]",-0.202734111,0.659662233,"cortical organoid","Urresti et al. 2021","ENSG00000135709","No"
"6246","NRDE2","NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:20186]",0.026033626,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000119720","No"
"6247","MAPK12","mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:6874]",-0.052905809,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000188130","No"
"6248","SMARCC1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:HGNC Symbol;Acc:11104]",-0.060025146,0.935253595,"cortical organoid","Urresti et al. 2021","ENSG00000173473","No"
"6249","MPRIP","myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:30321]",-0.104867876,0.86396601,"cortical organoid","Urresti et al. 2021","ENSG00000133030","No"
"6250","TMEM70","transmembrane protein 70 [Source:HGNC Symbol;Acc:26050]",0.061239465,0.96744947,"cortical organoid","Urresti et al. 2021","ENSG00000175606","No"
"6251","ZNF775","zinc finger protein 775 [Source:HGNC Symbol;Acc:28501]",-0.034509434,0.984534482,"cortical organoid","Urresti et al. 2021","ENSG00000196456","No"
"6252","SERINC5","serine incorporator 5 [Source:HGNC Symbol;Acc:18825]",-0.102796883,0.959069158,"cortical organoid","Urresti et al. 2021","ENSG00000164300","No"
