ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000122547,EEPD1,protein_coding,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:22223],0.408659875,0.265553538,0.64944951,0.250466651,0.412211092,0.791977737,-0.158193224,0.54084445,0.96818497
ENSG00000125967,NECAB3,protein_coding,N-terminal EF-hand calcium binding protein 3 [Source:HGNC Symbol;Acc:15851],0.143919712,0.265748279,0.649630155,-0.053559852,0.616914537,0.890916647,-0.197479564,0.037165181,0.724300115
ENSG00000100814,CCNB1IP1,protein_coding,"cyclin B1 interacting protein 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:19437]",-0.201645436,0.265797681,0.649630155,-0.085565947,0.563922075,0.868969512,0.116079489,0.374518075,0.926780478
ENSG00000119547,ONECUT2,protein_coding,one cut homeobox 2 [Source:HGNC Symbol;Acc:8139],-0.424178625,0.265799639,0.649630155,-0.181240899,0.582953699,0.876352465,0.242937726,0.332741428,0.920099674
ENSG00000167815,PRDX2,protein_coding,peroxiredoxin 2 [Source:HGNC Symbol;Acc:9353],0.126190151,0.265841558,0.649630155,-0.01338449,0.885168414,0.975386653,-0.139574642,0.093447791,0.820263943
ENSG00000130816,DNMT1,protein_coding,DNA (cytosine-5-)-methyltransferase 1 [Source:HGNC Symbol;Acc:2976],0.127438196,0.265866448,0.649630155,0.027667273,0.767345913,0.945172525,-0.099770923,0.230041009,0.91126177
ENSG00000166068,SPRED1,protein_coding,"sprouty-related, EVH1 domain containing 1 [Source:HGNC Symbol;Acc:20249]",0.118555571,0.26608195,0.64992813,0.07214386,0.412796725,0.791977737,-0.046411711,0.540888101,0.96818497
ENSG00000106772,PRUNE2,protein_coding,prune homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:25209],0.320770028,0.266084058,0.64992813,0.25833859,0.282967693,0.699717603,-0.062431438,0.758844824,0.985857861
ENSG00000106853,PTGR1,protein_coding,prostaglandin reductase 1 [Source:HGNC Symbol;Acc:18429],-0.626343468,0.266185273,0.6500585,0.843203674,0.062543422,0.417450441,1.469547142,0.001731734,0.253019307
ENSG00000253771,TPTE2P1,pseudogene,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 1 [Source:HGNC Symbol;Acc:35196],-0.318371889,0.266265209,0.650136866,0.345275738,0.168830308,0.595604417,0.663647627,0.001364923,0.234289207
ENSG00000111665,CDCA3,protein_coding,cell division cycle associated 3 [Source:HGNC Symbol;Acc:14624],0.302697536,0.266344362,0.650213293,0.261995922,0.253213486,0.676356841,-0.040701614,0.830085613,0.992338652
ENSG00000155959,VBP1,protein_coding,von Hippel-Lindau binding protein 1 [Source:HGNC Symbol;Acc:12662],0.144685648,0.266460579,0.650224481,0.067978332,0.526623356,0.850357476,-0.076707316,0.409089225,0.940122091
ENSG00000197409,HIST1H3D,protein_coding,"histone cluster 1, H3d [Source:HGNC Symbol;Acc:4767]",0.37920991,0.26648389,0.650224481,0.393234938,0.165816322,0.592033333,0.014025029,0.954164543,0.997537312
ENSG00000119333,WDR34,protein_coding,WD repeat domain 34 [Source:HGNC Symbol;Acc:28296],0.211353527,0.266492503,0.650224481,-0.021318998,0.889612388,0.976102482,-0.232672524,0.100427735,0.829110495
ENSG00000172845,SP3,protein_coding,Sp3 transcription factor [Source:HGNC Symbol;Acc:11208],-0.075245554,0.266543423,0.650231963,-0.061207527,0.273882476,0.693504495,0.014038028,0.772029421,0.98693441
ENSG00000162378,ZYG11B,protein_coding,"zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:25820]",0.110488854,0.266746558,0.650462293,-0.021689772,0.790607754,0.954235047,-0.132178626,0.069752871,0.796478379
ENSG00000156599,ZDHHC5,protein_coding,"zinc finger, DHHC-type containing 5 [Source:HGNC Symbol;Acc:18472]",0.122817371,0.266785516,0.650462293,0.143225781,0.116080898,0.522672718,0.02040841,0.800157014,0.989225322
ENSG00000141298,SSH2,protein_coding,slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:30580],-0.195846388,0.266800704,0.650462293,-0.08186773,0.585467834,0.876963083,0.113978658,0.341430848,0.922370916
ENSG00000007255,TRAPPC6A,protein_coding,trafficking protein particle complex 6A [Source:HGNC Symbol;Acc:23069],-0.265683489,0.266829321,0.650462293,-0.437761975,0.033122601,0.320106612,-0.172078486,0.31398034,0.917484946
ENSG00000078403,MLLT10,protein_coding,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 [Source:HGNC Symbol;Acc:16063]",-0.085572775,0.267016539,0.650801926,-0.107165454,0.099070177,0.494423286,-0.021592679,0.693289327,0.984582953
ENSG00000094841,UPRT,protein_coding,uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28334],0.152825885,0.267080787,0.650841774,0.089763311,0.433506148,0.806072941,-0.063062574,0.515641159,0.966104446
ENSG00000138459,SLC35A5,protein_coding,"solute carrier family 35, member A5 [Source:HGNC Symbol;Acc:20792]",-0.099826182,0.267198497,0.651011865,-0.09514857,0.205131216,0.629936758,0.004677612,0.941493273,0.99744829
ENSG00000204713,TRIM27,protein_coding,tripartite motif containing 27 [Source:HGNC Symbol;Acc:9975],0.097826009,0.267289527,0.651116905,0.081016719,0.266266195,0.688152322,-0.01680929,0.789868991,0.988363733
ENSG00000103018,CYB5B,protein_coding,cytochrome b5 type B (outer mitochondrial membrane) [Source:HGNC Symbol;Acc:24374],-0.119153936,0.267352562,0.651153723,-0.094625438,0.286771976,0.702635507,0.024528498,0.749115427,0.985857861
ENSG00000137269,LRRC1,protein_coding,leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:14307],0.257810758,0.267431813,0.651230013,0.014310067,0.938004688,0.986367547,-0.243500691,0.166778692,0.881161034
ENSG00000114745,GORASP1,protein_coding,"golgi reassembly stacking protein 1, 65kDa [Source:HGNC Symbol;Acc:16769]",0.134468448,0.267515332,0.651316669,0.04173089,0.673264019,0.910642195,-0.092737558,0.291549113,0.916507195
ENSG00000213085,CCDC19,protein_coding,coiled-coil domain containing 19 [Source:HGNC Symbol;Acc:17229],0.437913104,0.267656123,0.651542708,0.009258441,0.971874656,0.993322531,-0.428654663,0.211109178,0.905767708
ENSG00000164934,DCAF13,protein_coding,DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:24535],0.129108907,0.267968476,0.652162773,0.096923209,0.308356233,0.720045454,-0.032185698,0.703620584,0.984582953
ENSG00000197062,RP5-874C20.3,pseudogene,,-0.136401706,0.268006839,0.652162773,-0.156085116,0.133075327,0.547614826,-0.01968341,0.820328559,0.991804263
ENSG00000150459,SAP18,protein_coding,"Sin3A-associated protein, 18kDa [Source:HGNC Symbol;Acc:10530]",0.121340809,0.268069584,0.652198657,0.091244834,0.311659014,0.722722592,-0.030095975,0.701945153,0.984582953
ENSG00000162298,SYVN1,protein_coding,"synovial apoptosis inhibitor 1, synoviolin [Source:HGNC Symbol;Acc:20738]",0.229077735,0.268147788,0.652272134,0.227173167,0.181384987,0.608284947,-0.001904568,0.989874201,0.99915002
ENSG00000261188,CTA-445C9.14,antisense,,-0.193617373,0.268219393,0.652273162,-0.076918629,0.603501762,0.884805993,0.116698744,0.330124187,0.920099674
ENSG00000243069,ARHGEF26-AS1,processed_transcript,ARHGEF26 antisense RNA 1 [Source:HGNC Symbol;Acc:41048],-0.424798509,0.268282853,0.652273162,0.316841133,0.333933216,0.737005927,0.741639642,0.007530412,0.473718719
ENSG00000165475,CRYL1,protein_coding,"crystallin, lambda 1 [Source:HGNC Symbol;Acc:18246]",-0.219107253,0.268292221,0.652273162,-0.000353907,0.998226648,0.999224021,0.218753346,0.13779427,0.867049109
ENSG00000139531,SUOX,protein_coding,sulfite oxidase [Source:HGNC Symbol;Acc:11460],-0.112795941,0.268562823,0.652354314,-0.185409192,0.03284198,0.31984684,-0.072613251,0.32386859,0.917484946
ENSG00000070366,SMG6,protein_coding,SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:17809],-0.153292623,0.268572432,0.652354314,-0.101113565,0.374444648,0.768340966,0.052179058,0.600106051,0.972506227
ENSG00000127241,MASP1,protein_coding,mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) [Source:HGNC Symbol;Acc:6901],-0.487261903,0.26860471,0.652354314,-0.716614015,0.061975913,0.416304616,-0.229352112,0.446708839,0.951723022
ENSG00000115687,PASK,protein_coding,PAS domain containing serine/threonine kinase [Source:HGNC Symbol;Acc:17270],0.221282285,0.268604976,0.652354314,0.176853219,0.294198928,0.708883991,-0.044429067,0.748866103,0.985857861
ENSG00000183018,SPNS2,protein_coding,spinster homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:26992],0.270044973,0.268665134,0.652354314,0.231235033,0.271989353,0.692874264,-0.03880994,0.812090572,0.991082891
ENSG00000155744,FAM126B,protein_coding,"family with sequence similarity 126, member B [Source:HGNC Symbol;Acc:28593]",-0.154029818,0.268680012,0.652354314,-0.054595144,0.639965291,0.898609938,0.099434674,0.305700307,0.916507195
ENSG00000207274,SNORA70,snoRNA,Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156],-1.024982041,0.2686901,0.652354314,0.975494641,0.175738237,0.6034974,2.000476682,0.008809354,0.50099816
ENSG00000118420,UBE3D,protein_coding,ubiquitin protein ligase E3D [Source:HGNC Symbol;Acc:21381],-0.287142606,0.268714274,0.652354314,0.052924475,0.80325523,0.957311057,0.340067081,0.074901319,0.796478379
ENSG00000169919,GUSB,protein_coding,"glucuronidase, beta [Source:HGNC Symbol;Acc:4696]",-0.172756328,0.268765151,0.652354314,-0.107466797,0.389958578,0.777178808,0.065289531,0.573642185,0.968973938
ENSG00000177150,FAM210A,protein_coding,"family with sequence similarity 210, member A [Source:HGNC Symbol;Acc:28346]",-0.146089944,0.268805697,0.652354314,0.049784068,0.643953002,0.900081067,0.195874012,0.046853975,0.767448395
ENSG00000096093,EFHC1,protein_coding,EF-hand domain (C-terminal) containing 1 [Source:HGNC Symbol;Acc:16406],0.215286657,0.268904223,0.65247689,0.167028611,0.29371287,0.708748096,-0.048258046,0.732726398,0.985195189
ENSG00000157540,DYRK1A,protein_coding,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:3091],-0.070601897,0.269033126,0.652673116,-0.044010035,0.402682215,0.784622823,0.026591862,0.560934486,0.968952185
ENSG00000100034,PPM1F,protein_coding,"protein phosphatase, Mg2+/Mn2+ dependent, 1F [Source:HGNC Symbol;Acc:19388]",0.130316773,0.269282407,0.653161254,0.039358545,0.684311339,0.915447466,-0.090958229,0.284017709,0.916507195
ENSG00000145979,TBC1D7,protein_coding,"TBC1 domain family, member 7 [Source:HGNC Symbol;Acc:21066]",0.168483156,0.269455941,0.653409804,0.22634035,0.082764057,0.463457565,0.057857194,0.587415808,0.970164295
ENSG00000146592,CREB5,protein_coding,cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:16844],0.319672302,0.26949241,0.653409804,0.668139763,0.010010932,0.193222359,0.348467462,0.086646815,0.810324837
ENSG00000158019,BRE,protein_coding,brain and reproductive organ-expressed (TNFRSF1A modulator) [Source:HGNC Symbol;Acc:1106],-0.148903733,0.26952914,0.653409804,-0.213229006,0.057896198,0.406807525,-0.064325273,0.513913459,0.966104446
ENSG00000102100,SLC35A2,protein_coding,"solute carrier family 35 (UDP-galactose transporter), member A2 [Source:HGNC Symbol;Acc:11022]",0.149539635,0.269591857,0.653445265,0.147180314,0.178142463,0.604509487,-0.00235932,0.981274297,0.99915002
ENSG00000162384,C1orf123,protein_coding,chromosome 1 open reading frame 123 [Source:HGNC Symbol;Acc:26059],-0.116361867,0.26980403,0.653647782,-0.038296253,0.658847258,0.904741439,0.078065615,0.301846137,0.916507195
ENSG00000254682,RP11-660L16.2,antisense,,0.334638638,0.269834834,0.653647782,0.275353859,0.285337938,0.702004689,-0.05928478,0.77540582,0.987816388
ENSG00000196535,MYO18A,protein_coding,myosin XVIIIA [Source:HGNC Symbol;Acc:31104],-0.145739263,0.269982045,0.653647782,-0.218407871,0.052465583,0.390484418,-0.072668608,0.439607599,0.949161536
ENSG00000173511,VEGFB,protein_coding,vascular endothelial growth factor B [Source:HGNC Symbol;Acc:12681],0.242614836,0.269993419,0.653647782,0.167168908,0.344337237,0.746347803,-0.075445928,0.642776707,0.98069278
ENSG00000256061,DYX1C1,protein_coding,dyslexia susceptibility 1 candidate 1 [Source:HGNC Symbol;Acc:21493],0.231823819,0.270011027,0.653647782,0.118433483,0.46869652,0.820715902,-0.113390336,0.48142333,0.960226453
ENSG00000204314,PRRT1,protein_coding,proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943],0.408147418,0.270018386,0.653647782,0.487062503,0.117347826,0.523896909,0.078915085,0.763915374,0.986296634
ENSG00000116199,FAM20B,protein_coding,"family with sequence similarity 20, member B [Source:HGNC Symbol;Acc:23017]",-0.156476653,0.270102803,0.653647782,-0.060387737,0.604911931,0.885631216,0.096088916,0.344579412,0.922743751
ENSG00000176058,TPRN,protein_coding,taperin [Source:HGNC Symbol;Acc:26894],0.190151844,0.270113506,0.653647782,0.235107968,0.101842829,0.499401067,0.044956124,0.717567015,0.984582953
ENSG00000106538,RARRES2,protein_coding,retinoic acid receptor responder (tazarotene induced) 2 [Source:HGNC Symbol;Acc:9868],-1.352722646,0.270154596,0.653647782,-0.932332531,0.317767173,0.726050169,0.420390115,0.662074748,0.983895611
ENSG00000176209,SMIM19,protein_coding,small integral membrane protein 19 [Source:HGNC Symbol;Acc:25166],0.124042691,0.270183483,0.653647782,0.038160997,0.670874589,0.909837143,-0.085881694,0.305837334,0.916507195
ENSG00000205309,NT5M,protein_coding,"5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:15769]",-0.248121856,0.270231325,0.653647782,-0.052463881,0.783522929,0.951240706,0.195657975,0.204507841,0.902132715
ENSG00000158428,C2orf62,protein_coding,chromosome 2 open reading frame 62 [Source:HGNC Symbol;Acc:25062],-0.39002875,0.270264532,0.653647782,-0.350862656,0.189065839,0.614714909,0.039166094,0.888935588,0.997108109
ENSG00000249936,RAC1P2,pseudogene,ras-related C3 botulinum toxin substrate 1 pseudogene 2 [Source:HGNC Symbol;Acc:31414],-0.386642961,0.270300772,0.653647782,-0.062573863,0.826744115,0.964050905,0.324069098,0.204738431,0.902132715
ENSG00000104960,PTOV1,protein_coding,prostate tumor overexpressed 1 [Source:HGNC Symbol;Acc:9632],0.174292284,0.270513234,0.654045164,-0.036213551,0.779526683,0.949633188,-0.210505835,0.070917641,0.796478379
ENSG00000126351,THRA,protein_coding,"thyroid hormone receptor, alpha [Source:HGNC Symbol;Acc:11796]",-0.173180144,0.270792824,0.654533475,-0.124019236,0.340381956,0.743108935,0.049160908,0.66081081,0.983895611
ENSG00000183941,HIST2H4A,protein_coding,"histone cluster 2, H4a [Source:HGNC Symbol;Acc:4794]",0.38512024,0.270811539,0.654533475,0.032348853,0.910168636,0.980057997,-0.352771387,0.163970463,0.878402306
ENSG00000068354,TBC1D25,protein_coding,"TBC1 domain family, member 25 [Source:HGNC Symbol;Acc:8092]",0.16524577,0.270884955,0.654594482,0.076665209,0.550089796,0.862224034,-0.08858056,0.38143533,0.929717212
ENSG00000142684,ZNF593,protein_coding,zinc finger protein 593 [Source:HGNC Symbol;Acc:30943],0.178020873,0.270993423,0.654667466,0.094596149,0.457573614,0.818093455,-0.083424723,0.495202772,0.964318892
ENSG00000198000,NOL8,protein_coding,nucleolar protein 8 [Source:HGNC Symbol;Acc:23387],0.15939664,0.271049885,0.654667466,0.216248099,0.071734827,0.436317292,0.056851459,0.591682058,0.970164295
ENSG00000214982,PARGP1,pseudogene,poly (ADP-ribose) glycohydrolase pseudogene 1 [Source:HGNC Symbol;Acc:45008],-0.277082735,0.271059697,0.654667466,0.175376222,0.410636588,0.790778056,0.452458957,0.013165068,0.568188844
ENSG00000080166,DCT,protein_coding,dopachrome tautomerase [Source:HGNC Symbol;Acc:2709],0.427870277,0.271141012,0.654736222,0.030632465,0.918790263,0.982028011,-0.397237812,0.188343704,0.895143144
ENSG00000011260,UTP18,protein_coding,UTP18 small subunit (SSU) processome component homolog (yeast) [Source:HGNC Symbol;Acc:24274],0.126294049,0.271228556,0.654736222,-0.007059118,0.939483578,0.986367547,-0.133353167,0.116566681,0.843811159
ENSG00000115226,FNDC4,protein_coding,fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:20239],0.192053,0.271247861,0.654736222,0.165404424,0.264602267,0.6871061,-0.026648577,0.824092545,0.99200772
ENSG00000169612,FAM103A1,protein_coding,"family with sequence similarity 103, member A1 [Source:HGNC Symbol;Acc:31022]",0.112263476,0.271296511,0.654736222,0.079874543,0.341426216,0.743239253,-0.032388933,0.658376367,0.982996499
ENSG00000174227,PIGG,protein_coding,"phosphatidylinositol glycan anchor biosynthesis, class G [Source:HGNC Symbol;Acc:25985]",0.163355521,0.27137475,0.654736222,-0.006871688,0.954444785,0.98894279,-0.170227208,0.121378261,0.850586802
ENSG00000135338,LCA5,protein_coding,Leber congenital amaurosis 5 [Source:HGNC Symbol;Acc:31923],-0.175887178,0.271377274,0.654736222,-0.221162684,0.09765797,0.491290815,-0.045275506,0.694105877,0.984582953
ENSG00000114062,UBE3A,protein_coding,ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:12496],0.089800673,0.271451812,0.654771827,0.015864661,0.812333977,0.960337212,-0.073936012,0.211384525,0.905767708
ENSG00000141504,SAT2,protein_coding,spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:23160],0.174294041,0.271488407,0.654771827,0.037415928,0.771801618,0.946245636,-0.136878113,0.236165793,0.911492964
ENSG00000152404,CWF19L2,protein_coding,"CWF19-like 2, cell cycle control (S. pombe) [Source:HGNC Symbol;Acc:26508]",-0.154016371,0.271602911,0.654848217,-0.087190756,0.451998893,0.816437424,0.066825615,0.501994621,0.964795319
ENSG00000132359,RAP1GAP2,protein_coding,RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:29176],-0.272158876,0.271679795,0.654848217,-0.112265728,0.600253076,0.882805294,0.159893148,0.327385365,0.919279431
ENSG00000001631,KRIT1,protein_coding,"KRIT1, ankyrin repeat containing [Source:HGNC Symbol;Acc:1573]",-0.110602677,0.27172069,0.654848217,-0.0784697,0.345563218,0.747498263,0.032132977,0.654221218,0.982814583
ENSG00000137449,CPEB2,protein_coding,cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:21745],0.191174411,0.271750843,0.654848217,0.222907761,0.130979369,0.545739187,0.03173335,0.79398867,0.989064728
ENSG00000107864,CPEB3,protein_coding,cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:21746],-0.202361751,0.271761046,0.654848217,-0.241550029,0.141973328,0.558936138,-0.039188278,0.737501753,0.985437516
ENSG00000063176,SPHK2,protein_coding,sphingosine kinase 2 [Source:HGNC Symbol;Acc:18859],0.220116318,0.271873765,0.654933025,0.063775904,0.691286061,0.918704866,-0.156340414,0.292919579,0.916507195
ENSG00000132510,KDM6B,protein_coding,lysine (K)-specific demethylase 6B [Source:HGNC Symbol;Acc:29012],0.391309783,0.27189264,0.654933025,0.357531776,0.233756777,0.65652992,-0.033778007,0.89169492,0.997108109
ENSG00000117682,DHDDS,protein_coding,dehydrodolichyl diphosphate synthase [Source:HGNC Symbol;Acc:20603],0.135796124,0.271961052,0.654981705,0.126192634,0.214240123,0.63895847,-0.009603491,0.914461284,0.997125235
ENSG00000174007,CEP19,protein_coding,centrosomal protein 19kDa [Source:HGNC Symbol;Acc:28209],0.170670139,0.272112859,0.654991963,-0.045782807,0.723752738,0.927989959,-0.216452945,0.053244976,0.788247342
