ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000198886,MT-ND4,protein_coding,mitochondrially encoded NADH dehydrogenase 4 [Source:HGNC Symbol;Acc:7459],-0.12421748,0.620874197,0.936025602,0.103748148,0.674339887,0.999945608,0.227965628,0.374857531,0.8599563
ENSG00000101871,MID1,protein_coding,midline 1 (Opitz/BBB syndrome) [Source:HGNC Symbol;Acc:7095],0.108730613,0.620961881,0.936039338,-0.064026883,0.766737081,0.999945608,-0.172757496,0.441967783,0.880775005
ENSG00000137259,HIST1H2AB,protein_coding,"histone cluster 1, H2ab [Source:HGNC Symbol;Acc:4734]",-0.101784035,0.621357788,0.936260039,0.078286914,0.702361666,0.999945608,0.180070949,0.387851111,0.865309908
ENSG00000203880,PCMTD2,protein_coding,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:15882],0.058073263,0.621388395,0.936260039,0.026373999,0.819138749,0.999945608,-0.031699263,0.791055898,0.969203879
ENSG00000108296,CWC25,protein_coding,CWC25 spliceosome-associated protein homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25989],-0.06175059,0.621406362,0.936260039,-0.149635785,0.226975274,0.999945608,-0.087885195,0.492173369,0.897304431
ENSG00000130508,PXDN,protein_coding,peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966],-0.068250694,0.621488338,0.936260039,-0.051281446,0.705742099,0.999945608,0.016969248,0.903859384,0.985614138
ENSG00000172006,ZNF554,protein_coding,zinc finger protein 554 [Source:HGNC Symbol;Acc:26629],0.05451819,0.621600205,0.936260039,-0.14258895,0.193181805,0.999945608,-0.19710714,0.087941347,0.563856441
ENSG00000104967,NOVA2,protein_coding,neuro-oncological ventral antigen 2 [Source:HGNC Symbol;Acc:7887],0.099021754,0.621828281,0.936260039,0.000548116,0.997821084,0.999945608,-0.098473638,0.624004322,0.936664613
ENSG00000229847,EMX2OS,antisense,EMX2 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:18511],-0.26887347,0.62191713,0.936260039,-0.900292315,0.069105317,0.999945608,-0.631418845,0.290433299,0.824637932
ENSG00000248932,RP11-319G6.1,antisense,,0.083059465,0.621942083,0.936260039,0.124370447,0.453528864,0.999945608,0.041310982,0.80955759,0.972477953
ENSG00000105677,TMEM147,protein_coding,transmembrane protein 147 [Source:HGNC Symbol;Acc:30414],-0.042069739,0.621991018,0.936260039,-0.125789938,0.137881204,0.999945608,-0.0837202,0.34088537,0.846078548
ENSG00000104889,RNASEH2A,protein_coding,"ribonuclease H2, subunit A [Source:HGNC Symbol;Acc:18518]",0.060206879,0.622027356,0.936260039,-0.009789827,0.934718341,0.999945608,-0.069996706,0.57472261,0.924975744
ENSG00000163521,GLB1L,protein_coding,"galactosidase, beta 1-like [Source:HGNC Symbol;Acc:28129]",-0.097754695,0.622287984,0.936260039,-0.254430941,0.178946433,0.999945608,-0.156676246,0.454316589,0.885515956
ENSG00000188529,SRSF10,protein_coding,serine/arginine-rich splicing factor 10 [Source:HGNC Symbol;Acc:16713],-0.037360875,0.62236799,0.936260039,-0.005146362,0.944922212,0.999945608,0.032214513,0.676325281,0.948262658
ENSG00000185681,MORN5,protein_coding,MORN repeat containing 5 [Source:HGNC Symbol;Acc:17841],0.239286349,0.622411447,0.936260039,-0.329741161,0.428710643,0.999945608,-0.569027509,0.291446776,0.824637932
ENSG00000170558,CDH2,protein_coding,"cadherin 2, type 1, N-cadherin (neuronal) [Source:HGNC Symbol;Acc:1759]",-0.063244955,0.622623107,0.936260039,0.153882305,0.228644207,0.999945608,0.21712726,0.103969127,0.597772304
ENSG00000132286,TIMM10B,protein_coding,translocase of inner mitochondrial membrane 10 homolog B (yeast) [Source:HGNC Symbol;Acc:4022],0.040133087,0.62268865,0.936260039,-0.005780985,0.942502646,0.999945608,-0.045914072,0.580180093,0.926551638
ENSG00000140299,BNIP2,protein_coding,BCL2/adenovirus E1B 19kDa interacting protein 2 [Source:HGNC Symbol;Acc:1083],0.037946957,0.622738448,0.936260039,-0.0482983,0.525286831,0.999945608,-0.086245257,0.275730284,0.814941279
ENSG00000169299,PGM2,protein_coding,phosphoglucomutase 2 [Source:HGNC Symbol;Acc:8906],0.057087725,0.622800058,0.936260039,-0.071374238,0.530180063,0.999945608,-0.128461962,0.282968528,0.820099551
ENSG00000182093,WRB,protein_coding,tryptophan rich basic protein [Source:HGNC Symbol;Acc:12790],0.041148361,0.622917455,0.936260039,0.149776001,0.07556605,0.999945608,0.108627639,0.208333181,0.747800909
ENSG00000149201,CCDC81,protein_coding,coiled-coil domain containing 81 [Source:HGNC Symbol;Acc:26281],0.16474593,0.623076099,0.936260039,0.229559241,0.470059573,0.999945608,0.064813311,0.853480665,0.978736501
ENSG00000111596,CNOT2,protein_coding,"CCR4-NOT transcription complex, subunit 2 [Source:HGNC Symbol;Acc:7878]",0.037381156,0.623288583,0.936260039,0.039255492,0.600196742,0.999945608,0.001874336,0.980655895,0.998202539
ENSG00000134548,C12orf39,protein_coding,chromosome 12 open reading frame 39 [Source:HGNC Symbol;Acc:28139],0.293706777,0.623311013,0.936260039,-0.26667666,0.633701525,0.999945608,-0.560383437,0.377017308,0.8605266
ENSG00000040275,SPDL1,protein_coding,spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:26010],0.064791618,0.623341683,0.936260039,0.047994222,0.712711109,0.999945608,-0.016797396,0.89981323,0.985482897
ENSG00000117152,RGS4,protein_coding,regulator of G-protein signaling 4 [Source:HGNC Symbol;Acc:10000],-0.311668102,0.623392765,0.936260039,1.457693387,0.024773065,0.999945608,1.769361489,0.00986389,0.242328763
ENSG00000255517,CTD-3074O7.5,antisense,,-0.129573824,0.623511781,0.936260039,-0.301687952,0.247425578,0.999945608,-0.172114128,0.524252219,0.908372612
ENSG00000163933,RFT1,protein_coding,RFT1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30220],-0.051256451,0.623712608,0.936260039,-0.184821632,0.079357098,0.999945608,-0.133565181,0.214443422,0.756248972
ENSG00000207418,RNVU1-7,snRNA,"RNA, variant U1 small nuclear 7 [Source:HGNC Symbol;Acc:37500]",-0.489579725,0.623827372,0.936260039,-0.088332224,0.927451554,0.999945608,0.401247501,0.695231094,0.950060121
ENSG00000213888,AC005003.1,protein_coding,"CDNA FLJ20464 fis, clone KAT06158; HCG1777549; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9NX35]",0.083222965,0.623887666,0.936260039,0.035613155,0.829798046,0.999945608,-0.047609809,0.783686084,0.967722471
ENSG00000137161,CNPY3,protein_coding,canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:11968],0.045666571,0.62394849,0.936260039,0.043596185,0.630418898,0.999945608,-0.002070386,0.982706512,0.998207937
ENSG00000197093,GAL3ST4,protein_coding,galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:24145],-0.108132392,0.624031308,0.936260039,-0.080763638,0.713646684,0.999945608,0.027368755,0.901480204,0.985482897
ENSG00000143164,DCAF6,protein_coding,DDB1 and CUL4 associated factor 6 [Source:HGNC Symbol;Acc:30002],-0.042288162,0.624206686,0.936260039,0.137166249,0.112878916,0.999945608,0.179454412,0.048205577,0.461701148
ENSG00000104447,TRPS1,protein_coding,trichorhinophalangeal syndrome I [Source:HGNC Symbol;Acc:12340],0.075333755,0.624234574,0.936260039,-0.008595092,0.95439788,0.999945608,-0.083928847,0.593463731,0.929802111
ENSG00000212734,C17orf100,protein_coding,chromosome 17 open reading frame 100 [Source:HGNC Symbol;Acc:34494],0.151208146,0.62424482,0.936260039,-0.075264977,0.804026256,0.999945608,-0.226473123,0.47202837,0.892426597
ENSG00000183837,PNMA3,protein_coding,paraneoplastic Ma antigen 3 [Source:HGNC Symbol;Acc:18742],0.135250115,0.624273552,0.936260039,0.014624053,0.956458253,0.999945608,-0.120626062,0.670803691,0.946892972
ENSG00000135686,KLHL36,protein_coding,kelch-like family member 36 [Source:HGNC Symbol;Acc:17844],0.057834282,0.624348419,0.936260039,-0.01631636,0.887748222,0.999945608,-0.074150642,0.539010574,0.912055583
ENSG00000177764,ZCCHC3,protein_coding,"zinc finger, CCHC domain containing 3 [Source:HGNC Symbol;Acc:16230]",-0.068523199,0.624459895,0.936260039,0.005017586,0.970847309,0.999945608,0.073540785,0.606149857,0.934160834
ENSG00000138381,ASNSD1,protein_coding,asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:24910],0.042485777,0.624689843,0.936260039,0.038820718,0.649257631,0.999945608,-0.003665059,0.966881926,0.996054108
ENSG00000188868,ZNF563,protein_coding,zinc finger protein 563 [Source:HGNC Symbol;Acc:30498],0.123033232,0.624691961,0.936260039,-0.123282343,0.612929497,0.999945608,-0.246315575,0.344833217,0.848431141
ENSG00000196961,AP2A1,protein_coding,"adaptor-related protein complex 2, alpha 1 subunit [Source:HGNC Symbol;Acc:561]",0.037394168,0.624831928,0.936260039,0.102682345,0.178043156,0.999945608,0.065288177,0.403656132,0.868163117
ENSG00000206535,LNP1,protein_coding,leukemia NUP98 fusion partner 1 [Source:HGNC Symbol;Acc:28014],0.096169577,0.624949056,0.936260039,0.233210205,0.235360851,0.999945608,0.137040627,0.49268314,0.897726254
ENSG00000244041,LINC01011,lincRNA,long intergenic non-protein coding RNA 1011 [Source:HGNC Symbol;Acc:33812],0.099851136,0.625069817,0.936260039,-0.233825731,0.24346558,0.999945608,-0.333676867,0.119336303,0.628351331
ENSG00000184489,PTP4A3,protein_coding,"protein tyrosine phosphatase type IVA, member 3 [Source:HGNC Symbol;Acc:9636]",0.088143076,0.625084329,0.936260039,-0.354348524,0.049927206,0.999945608,-0.4424916,0.022523875,0.345714415
ENSG00000153406,NMRAL1,protein_coding,NmrA-like family domain containing 1 [Source:HGNC Symbol;Acc:24987],0.139586824,0.62509412,0.936260039,0.074885996,0.785256438,0.999945608,-0.064700828,0.826545657,0.973579658
ENSG00000018869,ZNF582,protein_coding,zinc finger protein 582 [Source:HGNC Symbol;Acc:26421],-0.090224062,0.625154298,0.936260039,-0.078981051,0.664127456,0.999945608,0.011243012,0.952147324,0.993346699
ENSG00000125484,GTF3C4,protein_coding,"general transcription factor IIIC, polypeptide 4, 90kDa [Source:HGNC Symbol;Acc:4667]",-0.036230574,0.625183746,0.936260039,-0.06837194,0.351959369,0.999945608,-0.032141366,0.669809634,0.946849452
ENSG00000100294,MCAT,protein_coding,malonyl CoA:ACP acyltransferase (mitochondrial) [Source:HGNC Symbol;Acc:29622],-0.052125949,0.625192992,0.936260039,-0.014843681,0.886357831,0.999945608,0.037282267,0.733060844,0.959043813
ENSG00000125912,NCLN,protein_coding,nicalin [Source:HGNC Symbol;Acc:26923],-0.047722367,0.625203795,0.936260039,0.022902597,0.810871936,0.999945608,0.070624964,0.479613646,0.893784918
ENSG00000170734,POLH,protein_coding,"polymerase (DNA directed), eta [Source:HGNC Symbol;Acc:9181]",-0.086613264,0.625231954,0.936260039,0.053098864,0.759877274,0.999945608,0.139712127,0.441485584,0.880775005
ENSG00000103657,HERC1,protein_coding,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:4867],-0.043737351,0.625275394,0.936260039,0.051515627,0.55923135,0.999945608,0.095252977,0.299464602,0.825844628
ENSG00000146083,RNF44,protein_coding,ring finger protein 44 [Source:HGNC Symbol;Acc:19180],0.06626765,0.625283479,0.936260039,0.090237892,0.504351395,0.999945608,0.023970242,0.860665363,0.980176622
ENSG00000257365,FNTB,protein_coding,"farnesyltransferase, CAAX box, beta [Source:HGNC Symbol;Acc:3785]",-0.037900655,0.625354935,0.936260039,-0.043943035,0.564298795,0.999945608,-0.00604238,0.939059477,0.991243959
ENSG00000273173,SNURF,protein_coding,SNRPN upstream reading frame protein  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y675],-0.033003663,0.625445258,0.936260039,0.143531555,0.037400089,0.999945608,0.176535218,0.014716338,0.283564552
ENSG00000184319,RPL23AP82,pseudogene,ribosomal protein L23a pseudogene 82 [Source:HGNC Symbol;Acc:33730],-0.044748084,0.625735484,0.936260039,-0.029690875,0.742193636,0.999945608,0.015057209,0.87156204,0.98202171
ENSG00000165392,WRN,protein_coding,"Werner syndrome, RecQ helicase-like [Source:HGNC Symbol;Acc:12791]",-0.050986605,0.62580759,0.936260039,-0.092379301,0.375467266,0.999945608,-0.041392697,0.694951703,0.950060121
ENSG00000201558,RNVU1-6,snRNA,"RNA, variant U1 small nuclear 6 [Source:HGNC Symbol;Acc:48314]",0.176559107,0.625903102,0.936260039,0.250693453,0.471033733,0.999945608,0.074134347,0.843651987,0.97622091
ENSG00000269940,RP11-73M18.7,sense_intronic,,0.102835427,0.625914007,0.936260039,0.017430176,0.93252519,0.999945608,-0.085405251,0.692154735,0.950060121
ENSG00000186976,EFCAB6,protein_coding,EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:24204],0.096979563,0.625960656,0.936260039,-0.079032336,0.671799924,0.999945608,-0.176011899,0.403368467,0.868122636
ENSG00000138738,PRDM5,protein_coding,PR domain containing 5 [Source:HGNC Symbol;Acc:9349],-0.112644399,0.626272201,0.936260039,0.204858888,0.374727519,0.999945608,0.317503288,0.179813157,0.716132907
ENSG00000165801,ARHGEF40,protein_coding,Rho guanine nucleotide exchange factor (GEF) 40 [Source:HGNC Symbol;Acc:25516],-0.04801966,0.626512278,0.936260039,-0.154025846,0.118829735,0.999945608,-0.106006186,0.295737493,0.825106214
ENSG00000269416,CTB-175P5.4,lincRNA,,-0.09524832,0.626522748,0.936260039,-0.128775124,0.513167755,0.999945608,-0.033526804,0.86350656,0.980176622
ENSG00000154727,GABPA,protein_coding,"GA binding protein transcription factor, alpha subunit 60kDa [Source:HGNC Symbol;Acc:4071]",0.035778565,0.626598561,0.936260039,-0.045453278,0.530383919,0.999945608,-0.081231842,0.281753764,0.819518922
ENSG00000146842,TMEM209,protein_coding,transmembrane protein 209 [Source:HGNC Symbol;Acc:21898],-0.045976926,0.626712968,0.936260039,-0.150278724,0.112484519,0.999945608,-0.104301798,0.283090367,0.820099551
ENSG00000099725,PRKY,pseudogene,"protein kinase, Y-linked, pseudogene [Source:HGNC Symbol;Acc:9444]",-0.064780206,0.626750302,0.936260039,0.095504178,0.475060483,0.999945608,0.160284384,0.234265012,0.778252339
ENSG00000133627,ACTR3B,protein_coding,ARP3 actin-related protein 3 homolog B (yeast) [Source:HGNC Symbol;Acc:17256],-0.062306904,0.626877382,0.936260039,0.030982746,0.806733965,0.999945608,0.09328965,0.473349479,0.892426597
ENSG00000102870,ZNF629,protein_coding,zinc finger protein 629 [Source:HGNC Symbol;Acc:29008],-0.039742461,0.626878707,0.936260039,-0.052978125,0.510804179,0.999945608,-0.013235664,0.873412145,0.982179577
ENSG00000111669,TPI1,protein_coding,triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:12009],-0.046005883,0.626902178,0.936260039,-0.081384538,0.384315078,0.999945608,-0.035378655,0.713188439,0.954020411
ENSG00000136274,NACAD,protein_coding,NAC alpha domain containing [Source:HGNC Symbol;Acc:22196],0.075320851,0.626992509,0.936260039,-0.017183116,0.910505015,0.999945608,-0.092503967,0.556484379,0.919407561
ENSG00000110395,CBL,protein_coding,"Cbl proto-oncogene, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:1541]",0.067983316,0.627063186,0.936260039,0.012522274,0.92773465,0.999945608,-0.055461042,0.695518263,0.950060121
ENSG00000135506,OS9,protein_coding,"osteosarcoma amplified 9, endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:16994]",-0.057179341,0.627174148,0.936260039,-0.066685031,0.565056554,0.999945608,-0.009505691,0.936656495,0.990782419
ENSG00000179603,GRM8,protein_coding,"glutamate receptor, metabotropic 8 [Source:HGNC Symbol;Acc:4600]",0.222044272,0.627334873,0.936260039,-0.544687108,0.200588449,0.999945608,-0.76673138,0.12306398,0.636594916
ENSG00000141867,BRD4,protein_coding,bromodomain containing 4 [Source:HGNC Symbol;Acc:13575],-0.055539426,0.627360227,0.936260039,-0.053901392,0.633492806,0.999945608,0.001638035,0.988711621,0.999340054
ENSG00000163491,NEK10,protein_coding,NIMA-related kinase 10 [Source:HGNC Symbol;Acc:18592],-0.185698777,0.627457001,0.936260039,-0.104137541,0.769994656,0.999945608,0.081561236,0.840148355,0.976130161
ENSG00000132507,EIF5A,protein_coding,eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:3300],-0.039488855,0.627795372,0.936260039,-0.064483431,0.422528709,0.999945608,-0.024994576,0.762816157,0.963145657
ENSG00000182389,CACNB4,protein_coding,"calcium channel, voltage-dependent, beta 4 subunit [Source:HGNC Symbol;Acc:1404]",0.10579989,0.627880612,0.936260039,0.110182578,0.616098982,0.999945608,0.004382689,0.983882172,0.998383925
ENSG00000119328,FAM206A,protein_coding,"family with sequence similarity 206, member A [Source:HGNC Symbol;Acc:1364]",0.045634837,0.627885318,0.936260039,0.048960731,0.59455324,0.999945608,0.003325894,0.97243292,0.997080233
ENSG00000074219,TEAD2,protein_coding,TEA domain family member 2 [Source:HGNC Symbol;Acc:11715],0.051395993,0.627894743,0.936260039,-0.05166593,0.620980845,0.999945608,-0.103061923,0.341854183,0.846078548
ENSG00000031823,RANBP3,protein_coding,RAN binding protein 3 [Source:HGNC Symbol;Acc:9850],-0.028250769,0.627922211,0.936260039,-0.002289421,0.968072365,0.999945608,0.025961348,0.661775792,0.945386073
ENSG00000011052,NME2,protein_coding,NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:7850],-0.095077536,0.627945787,0.936260039,-0.254131019,0.197115425,0.999945608,-0.159053483,0.424034265,0.876649072
ENSG00000105819,PMPCB,protein_coding,peptidase (mitochondrial processing) beta [Source:HGNC Symbol;Acc:9119],-0.029507143,0.627965484,0.936260039,-0.04632028,0.440929443,0.999945608,-0.016813137,0.785863369,0.968319186
ENSG00000113205,PCDHB3,protein_coding,protocadherin beta 3 [Source:HGNC Symbol;Acc:8688],-0.078031065,0.628027122,0.936260039,-0.020399104,0.898478647,0.999945608,0.057631961,0.722302539,0.957316506
ENSG00000271347,RP11-701H24.7,sense_intronic,,0.275633209,0.628130906,0.936260039,0.288761344,0.601876143,0.999945608,0.013128135,0.982059735,0.998202539
ENSG00000183580,FBXL7,protein_coding,F-box and leucine-rich repeat protein 7 [Source:HGNC Symbol;Acc:13604],-0.101114527,0.628166064,0.936260039,-0.073591953,0.718545086,0.999945608,0.027522573,0.897207027,0.985319221
ENSG00000182154,MRPL41,protein_coding,mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:14492],0.056607815,0.628189283,0.936260039,-0.039017892,0.73192584,0.999945608,-0.095625707,0.426573083,0.876649072
ENSG00000053371,AKR7A2,protein_coding,"aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase) [Source:HGNC Symbol;Acc:389]",0.049022938,0.628249247,0.936260039,0.03949654,0.689241746,0.999945608,-0.009526398,0.926696904,0.988359349
ENSG00000058729,RIOK2,protein_coding,RIO kinase 2 [Source:HGNC Symbol;Acc:18999],0.048198807,0.628273898,0.936260039,-0.021104176,0.828536969,0.999945608,-0.069302982,0.496202672,0.900044617
ENSG00000115380,EFEMP1,protein_coding,EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:3218],0.201293566,0.628354112,0.936260039,-0.812308298,0.039286664,0.999945608,-1.013601865,0.028590506,0.373876087
ENSG00000094804,CDC6,protein_coding,cell division cycle 6 [Source:HGNC Symbol;Acc:1744],-0.080285774,0.628399869,0.936260039,-0.193567995,0.243257448,0.999945608,-0.113282221,0.500656399,0.902044719
ENSG00000113810,SMC4,protein_coding,structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:14013],-0.082620425,0.628401152,0.936260039,0.165789461,0.326836575,0.999945608,0.248409886,0.159027574,0.689158053
ENSG00000136754,ABI1,protein_coding,abl-interactor 1 [Source:HGNC Symbol;Acc:11320],-0.030571847,0.62842909,0.936260039,0.057930027,0.354729333,0.999945608,0.088501874,0.174122809,0.708709159
